Cambered Barbell Lying Row|Back|Trapezius, Middle|Barbell|Lie chest down on elevated bench. Grasp cambered barbell below with overhand grip.Pull bar to upper waist or lower chest. Return until arms are extended and shoulders are stretched downward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Deadlift|Low Back|Latissmus Dorsi|Barbell|With feet flat beneath bar, squat down and grasp bar with shoulder width or slightly wider overhand or mixed grip.Lift bar by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Neck Flexion (with belt)|Neck|Sternocleidomastoid|Cable|Attach belt on low pulley cable by attaching carabiner on belt buckle. Grasp attached belt, face away from pulley, and place head in belt loop. With belt above ears, clamp belt snugly around head by tightly gripping ends close to back of mid-head. With neck braced and assistance of arm, lunge forward to angle torso forward with feet staggered. Place hand on lower thigh for support.Pull head forward and down by flexing neck until chin touches upper chest. Return by hyperextending neck until head is angled upward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Straight Arm Chest Stretch|Chest|Pectoralis Major, Sternal|Stretch|With arm extended, position hand on fixed structure shoulder height.Turn body away from positioned arm. Hold stretch. Repeat with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Hyperextension (hands on head)|Low Back|Splenius|Bodyweight|Position thighs prone on large pad and lower legs under padded brace. Place hands behind neck or to sides of head.Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is vertical. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Upright Row|Side Delt|Deltoid, Lateral|Dumbbell|Grasp dumbbells and stand with palms facing front of thighs.Pull dumbbells to front of shoulder with elbows leading out to sides. Allow wrists to flex as dumbbells rise upward. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Twisting Crunch (on stability ball)|Obliques|Obliques|Twisting Crunches|Sit on exercise ball. Walk forward on ball and lie back on ball with shoulders and head hanging off, and knees and hips bent. Gently hyperextend back to contour of ball. Hold plate behind neck or on chest with both hands or use no weight.Flex waist to raise upper torso. Return to original position. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Seated Calf Press|Calf|Gastrocnemius|Sled|Place seat away from platform. Sit on seat and place feet on platform. Grasp handles to sides and extend hips and knees. Place toes and balls of feet on lower portion of platform with heels and arches extending off.Push sled by extending ankles as far as possible. Return by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Trap Bar Straight Leg Deadlift|Hamstrings|Hamstrings|Barbell|Stand on platform under loaded trap bar. Squat down and grasp handles to sides.With knees straight, lower bar down by bending hips. After hips can no longer flex, bend waist as weights approach foor. Hands should be lowered near sides of ankles. Set weight on floor. Lift bar by extending waist and hip until standing upright. Pull shoulders back slightly if rounded. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Kneeling Hip Extension|Glute|Gluteus Maximus|Hip Extensions|Kneel on lowest (shin) pad with roller pad behind lower thighs. Position midsection on middle pad. Place forearms on padded arm rest and grip handles.Keeping one leg on shin pad, extending hip of other leg and push roller pad back. Raise roller pad up until hip is completely extended. Return leg to original position. Repeat with opposite leg. Continue alternating between each side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Shoulder Internal Rotation (plate loaded)|Internal Rotators|Wrist Flexors|Lever (plate loaded)|Lie supine on section of bench furthest away from pads to each side. Position body so shoulders and elbows are aligned to fulcrum on each side. Place wrists or hands on under lower set of pads to each side of head.Pull lever arms upward and toward each side of torso as far as possible by simultaneously rotating upper arms. Lower lever arms to original position and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Preacher Curl (arms high)|Brachialis|Brachialis|Lever (selectorized)|Sit on curl machine. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever while placing back of arms up on pads.Pull lever handles toward shoulders. Return handles until arms are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever One Arm Standing Row (plate loaded)|Back|Trapezius, Middle|Lever (plate loaded)|Place hand on support bar and grasp lever far forward. Place foot on side of moving arm on foot support and position opposite foot behind.Pull lever to side while twisting torso toward opposite side. Pull shoulder back and push chest forward during contraction. Return until arm is extended and torso is pulled toward original direction. Repeat. Continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Incline Bench Press|Upper Chest|Pectoralis Major, Clavicular|Barbell|Lie supine on incline bench. Dismount barbell from rack over upper chest using wide oblique overhand grip.Lower weight to upper chest. Press bar until arms are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Parallel Grip Pull-up|Lats|Latissimus Dorsi|Pullup/Chinup|Place dip belt around waist. Kneel as close as possible to low pulley or lever and attach hook to dip belt in front between legs. Step up and grasp parallel bars with hands facing inward. Lift legs off of steps or floor.Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Suspended Single Leg Split Squat|Quads|Quadriceps|Suspended|Grasp one or both suspension trainer handle(s) in lower position. Step and face away from suspension trainers. Balance on one leg while raising foot from behind and slipping single foot in loop(s). Release handle with hand and position leg back so it is supported behind body by suspension trainer. Place hands on hips and maintain balance throughout exercise.Squat down by flexing knee and hip of front leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward leg and repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Calf Extension (bilateral)|Calf|Quadriceps|Lever (selectorized)|Sit on seat and position forefeet on lever platform or foot pedals. Grasp handles to sides and straighten knees.Push lever by extending ankles as far as possible. Return by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sit-up|Abs|Rectus Abdominis|Sit-ups|Hook feet under foot brace or secure low overhang. Lie supine on floor or bench with hips bent. Place hands behind neck or on side of neck.Raise torso from bench by bending waist and hips. Return until back of shoulders contact incline board. Repeat.instead of foot bar. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. If upper back does not come completely down at end of movement, abdominal muscles may only be|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Push Crunch|Abs|Rectus Abdominis|Barbell|Position feet under foot pad and lie supine on steep incline bench. Pull barbell from floor or grasp from rack behind with overhand grip. Position barbell over chest with shoulder width or slightly wider grip.Flex waist to raise upper torso from bench, keeping low back on bench. Return until back of shoulders contact padded incline board. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Shrug (plate loaded)|Traps|Trapezius, Upper|Lever (plate loaded)|Stand between lever handles to sides. Squat down with feet flat on floor and grasp upper handles to sides. Stand upright by extending hips and knees to full extension.Elevate shoulders as high as possible. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Smith Straight-back Straight-leg Deadlift|Hamstrings|Hamstrings|Smith|Stand with shoulder width or narrower stance with thigh against bar. Grasp bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back.With knees and back straight, lower bar by bending hips until hamstrings are tight, or just before lower back bends. Lift bar by extending hips until straight. Pull shoulders back slightly if rounded. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable One Arm Seated Row|Back|Trapezius, Middle|Seated Rows|Sit slightly forward on platform or secured bench in order to grasp cable stirrup with one hand. Position hips back with knees slightly bent   . Allow shoulder with stirrup to be pulled forward.Pull cable attachment to side of torso, slightly twisting through waist. Pull shoulder back and push chest forward during contraction. Return until arm is extended and shoulder is stretched forward. Repeat. Continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Trap Bar Stiff Leg Deadlift|Glute|Gluteus Maximus|Barbell|Stand on platform under loaded trap bar. Squat down and grasp handles to sides.Lower bar by bending hips. Bend knees slightly during descent and keep waist straight, flexing only slightly at bottom. With knees bent, lift bar by extending at hips until standing upright. Pull shoulders back slightly if rounded. Extend knees at top if desired. Repeat.Lower back may bend slightly during full hip flexion. Target muscle is exercised isometrically if lower back does not bend. Begin with light weight and add additional weight gradually to allow adequate|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
